5
"point1",-1,2,0,0,0.016,0.9
"point2",4,2,0,0,0.7,0.7
"point3",3.9,-1.9,0,0,-0.4,0.91
"point4",-1,-2,0,0,0.7,0.7
"point5",1.695,0.066,0,0,0.9,0
